university_name,country,city,program_name,degree_level,field,language,tuition_category,tuition_amount,tuition_currency,gpa_min,application_system,deadline_month,apply_link,ranking_tier,notes
University of Texas at Austin,USA,"Austin, TX",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Washington,USA,"Seattle, WA",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Washington,USA,"Seattle, WA",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Washington,USA,"Seattle, WA",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Washington,USA,"Seattle, WA",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Washington,USA,"Seattle, WA",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Washington,USA,"Seattle, WA",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
New York University (NYU),USA,"New York, NY",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
New York University (NYU),USA,"New York, NY",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
New York University (NYU),USA,"New York, NY",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
New York University (NYU),USA,"New York, NY",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
New York University (NYU),USA,"New York, NY",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
New York University (NYU),USA,"New York, NY",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Northeastern University,USA,"Boston, MA",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Northeastern University,USA,"Boston, MA",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Northeastern University,USA,"Boston, MA",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Northeastern University,USA,"Boston, MA",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Northeastern University,USA,"Boston, MA",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Northeastern University,USA,"Boston, MA",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
"University of California, San Diego (UCSD)",USA,"San Diego, CA",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
"University of California, San Diego (UCSD)",USA,"San Diego, CA",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
"University of California, San Diego (UCSD)",USA,"San Diego, CA",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
"University of California, San Diego (UCSD)",USA,"San Diego, CA",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
"University of California, San Diego (UCSD)",USA,"San Diego, CA",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
"University of California, San Diego (UCSD)",USA,"San Diego, CA",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Wisconsin–Madison,USA,"Madison, WI",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Wisconsin–Madison,USA,"Madison, WI",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Wisconsin–Madison,USA,"Madison, WI",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Wisconsin–Madison,USA,"Madison, WI",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Wisconsin–Madison,USA,"Madison, WI",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Wisconsin–Madison,USA,"Madison, WI",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Purdue University,USA,"West Lafayette, IN",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Purdue University,USA,"West Lafayette, IN",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Purdue University,USA,"West Lafayette, IN",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Purdue University,USA,"West Lafayette, IN",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Purdue University,USA,"West Lafayette, IN",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Purdue University,USA,"West Lafayette, IN",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Pennsylvania State University (Penn State),USA,"University Park, PA",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Pennsylvania State University (Penn State),USA,"University Park, PA",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Pennsylvania State University (Penn State),USA,"University Park, PA",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Pennsylvania State University (Penn State),USA,"University Park, PA",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Pennsylvania State University (Penn State),USA,"University Park, PA",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Pennsylvania State University (Penn State),USA,"University Park, PA",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Minnesota,USA,"Minneapolis, MN",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Minnesota,USA,"Minneapolis, MN",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Minnesota,USA,"Minneapolis, MN",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Minnesota,USA,"Minneapolis, MN",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Minnesota,USA,"Minneapolis, MN",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Minnesota,USA,"Minneapolis, MN",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Florida,USA,"Gainesville, FL",BSc Computer Science,Bachelor,computer science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Florida,USA,"Gainesville, FL",BBA Business / Management,Bachelor,business,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Florida,USA,"Gainesville, FL",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Florida,USA,"Gainesville, FL",BSc Data Science,Bachelor,data science,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Florida,USA,"Gainesville, FL",BSc Artificial Intelligence,Bachelor,AI,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Florida,USA,"Gainesville, FL",BEng Engineering,Bachelor,engineering,English,high,,USD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Toronto,Canada,"Toronto, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Toronto,Canada,"Toronto, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Toronto,Canada,"Toronto, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Toronto,Canada,"Toronto, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Toronto,Canada,"Toronto, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Toronto,Canada,"Toronto, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of British Columbia (UBC),Canada,"Vancouver, BC",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of British Columbia (UBC),Canada,"Vancouver, BC",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of British Columbia (UBC),Canada,"Vancouver, BC",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of British Columbia (UBC),Canada,"Vancouver, BC",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of British Columbia (UBC),Canada,"Vancouver, BC",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of British Columbia (UBC),Canada,"Vancouver, BC",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McGill University,Canada,"Montreal, QC",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McGill University,Canada,"Montreal, QC",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McGill University,Canada,"Montreal, QC",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McGill University,Canada,"Montreal, QC",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McGill University,Canada,"Montreal, QC",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McGill University,Canada,"Montreal, QC",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Waterloo,Canada,"Waterloo, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Waterloo,Canada,"Waterloo, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Waterloo,Canada,"Waterloo, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Waterloo,Canada,"Waterloo, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Waterloo,Canada,"Waterloo, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Waterloo,Canada,"Waterloo, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Alberta,Canada,"Edmonton, AB",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Alberta,Canada,"Edmonton, AB",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Alberta,Canada,"Edmonton, AB",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Alberta,Canada,"Edmonton, AB",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Alberta,Canada,"Edmonton, AB",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Alberta,Canada,"Edmonton, AB",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Montreal (Université de Montréal),Canada,"Montreal, QC",BSc Computer Science,Bachelor,computer science,French,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Montreal (Université de Montréal),Canada,"Montreal, QC",BBA Business / Management,Bachelor,business,French,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Montreal (Université de Montréal),Canada,"Montreal, QC",BSc Cybersecurity,Bachelor,cybersecurity,French,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Montreal (Université de Montréal),Canada,"Montreal, QC",BSc Data Science,Bachelor,data science,French,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Montreal (Université de Montréal),Canada,"Montreal, QC",BSc Artificial Intelligence,Bachelor,AI,French,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Montreal (Université de Montréal),Canada,"Montreal, QC",BEng Engineering,Bachelor,engineering,French,high,,CAD,,University portal,Varies,,A,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McMaster University,Canada,"Hamilton, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McMaster University,Canada,"Hamilton, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McMaster University,Canada,"Hamilton, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McMaster University,Canada,"Hamilton, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McMaster University,Canada,"Hamilton, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
McMaster University,Canada,"Hamilton, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Queen's University,Canada,"Kingston, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Queen's University,Canada,"Kingston, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Queen's University,Canada,"Kingston, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Queen's University,Canada,"Kingston, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Queen's University,Canada,"Kingston, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Queen's University,Canada,"Kingston, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Calgary,Canada,"Calgary, AB",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Calgary,Canada,"Calgary, AB",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Calgary,Canada,"Calgary, AB",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Calgary,Canada,"Calgary, AB",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Calgary,Canada,"Calgary, AB",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Calgary,Canada,"Calgary, AB",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Western University,Canada,"London, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Western University,Canada,"London, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Western University,Canada,"London, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Western University,Canada,"London, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Western University,Canada,"London, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Western University,Canada,"London, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Ottawa,Canada,"Ottawa, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Ottawa,Canada,"Ottawa, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Ottawa,Canada,"Ottawa, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Ottawa,Canada,"Ottawa, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Ottawa,Canada,"Ottawa, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Ottawa,Canada,"Ottawa, ON",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Simon Fraser University,Canada,"Burnaby, BC",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Simon Fraser University,Canada,"Burnaby, BC",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Simon Fraser University,Canada,"Burnaby, BC",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Simon Fraser University,Canada,"Burnaby, BC",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Simon Fraser University,Canada,"Burnaby, BC",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Simon Fraser University,Canada,"Burnaby, BC",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Dalhousie University,Canada,"Halifax, NS",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Dalhousie University,Canada,"Halifax, NS",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Dalhousie University,Canada,"Halifax, NS",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Dalhousie University,Canada,"Halifax, NS",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Dalhousie University,Canada,"Halifax, NS",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
Dalhousie University,Canada,"Halifax, NS",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Victoria,Canada,"Victoria, BC",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Victoria,Canada,"Victoria, BC",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Victoria,Canada,"Victoria, BC",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Victoria,Canada,"Victoria, BC",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Victoria,Canada,"Victoria, BC",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
University of Victoria,Canada,"Victoria, BC",BEng Engineering,Bachelor,engineering,English,high,,CAD,,University portal,Varies,,B,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
York University,Canada,"Toronto, ON",BSc Computer Science,Bachelor,computer science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
York University,Canada,"Toronto, ON",BBA Business / Management,Bachelor,business,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
York University,Canada,"Toronto, ON",BSc Cybersecurity,Bachelor,cybersecurity,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
York University,Canada,"Toronto, ON",BSc Data Science,Bachelor,data science,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
York University,Canada,"Toronto, ON",BSc Artificial Intelligence,Bachelor,AI,English,high,,CAD,,University portal,Varies,,C,"Please confirm exact programme name, tuition, GPA requirements, and deadlines on the official university website."
